dataset,model,sensitive,compression,seed,group,n,selection_rate,mean_entropy,mean_variance,mutual_information,ece,selection_disparity,entropy_disparity,variance_disparity,mi_disparity,ece_disparity,spearman_entropy_ece,spearman_mi_ece,spearman_entropy_selection,config_hash,python,versions
adult,mlp,race,none,9,Other,112,0.107143,0.182031,0.021972,0.066226,0.034221,0.181673,0.13406,0.027188,0.074897,0.091926,0.2,0.7,0.6,b47bef4e5977,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,mlp,race,none,9,White,10464,0.223624,0.316091,0.022614,0.064275,0.02578,0.181673,0.13406,0.027188,0.074897,0.091926,0.2,0.7,0.6,b47bef4e5977,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,mlp,race,prune:0.5,9,Amer-Indian-Eskimo,116,0.431034,0.339451,0.029115,0.084294,0.229826,0.245509,0.083563,0.015463,0.049894,0.109678,-0.6,0.9,-0.2,5a547b003955,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,mlp,race,prune:0.5,9,Asian-Pac-Islander,405,0.676543,0.281092,0.039913,0.120041,0.339504,0.245509,0.083563,0.015463,0.049894,0.109678,-0.6,0.9,-0.2,5a547b003955,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,mlp,race,prune:0.5,9,Black,1114,0.505386,0.364655,0.032574,0.0926,0.261747,0.245509,0.083563,0.015463,0.049894,0.109678,-0.6,0.9,-0.2,5a547b003955,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,mlp,race,prune:0.5,9,Other,112,0.491071,0.291301,0.035785,0.103053,0.301487,0.245509,0.083563,0.015463,0.049894,0.109678,-0.6,0.9,-0.2,5a547b003955,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,mlp,race,prune:0.5,9,White,10464,0.548165,0.346879,0.02445,0.070148,0.235121,0.245509,0.083563,0.015463,0.049894,0.109678,-0.6,0.9,-0.2,5a547b003955,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,mlp,race,prune:0.9,9,Amer-Indian-Eskimo,116,0.0,0.533701,0.00106,0.003526,0.185277,0.0,0.074201,0.000283,0.000981,0.175292,-0.6,0.0,nan,494e1cdd1824,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,mlp,race,prune:0.9,9,Asian-Pac-Islander,405,0.0,0.600614,0.000959,0.002809,0.051327,0.0,0.074201,0.000283,0.000981,0.175292,-0.6,0.0,nan,494e1cdd1824,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,mlp,race,prune:0.9,9,Black,1114,0.0,0.526413,0.001009,0.003478,0.144404,0.0,0.074201,0.000283,0.000981,0.175292,-0.6,0.0,nan,494e1cdd1824,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,mlp,race,prune:0.9,9,Other,112,0.0,0.56766,0.000777,0.002545,0.226619,0.0,0.074201,0.000283,0.000981,0.175292,-0.6,0.0,nan,494e1cdd1824,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,mlp,race,prune:0.9,9,White,10464,0.0,0.587618,0.000963,0.003009,0.076162,0.0,0.074201,0.000283,0.000981,0.175292,-0.6,0.0,nan,494e1cdd1824,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,sex,none,0,Female,282,0.205674,0.614138,0.000561,0.00149,0.076662,0.163081,0.00669,0.000145,0.000453,0.038814,nan,nan,nan,bb615e5103d2,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,sex,none,0,Male,1261,0.368755,0.607448,0.000706,0.001943,0.037848,0.163081,0.00669,0.000145,0.000453,0.038814,nan,nan,nan,bb615e5103d2,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,sex,prune:0.5,0,Female,282,0.20922,0.617469,0.000586,0.001546,0.088899,0.151605,0.005735,0.000125,0.000417,0.046795,nan,nan,nan,4ea62c3e7c29,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,sex,prune:0.5,0,Male,1261,0.360825,0.611734,0.000711,0.001962,0.042104,0.151605,0.005735,0.000125,0.000417,0.046795,nan,nan,nan,4ea62c3e7c29,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,sex,prune:0.9,0,Female,282,0.0,0.688861,9e-06,1.9e-05,0.113313,0.0,0.0,0.0,0.0,0.08648,nan,nan,nan,51684aa1846d,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,sex,prune:0.9,0,Male,1261,0.0,0.688861,9e-06,1.9e-05,0.026833,0.0,0.0,0.0,0.0,0.08648,nan,nan,nan,51684aa1846d,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,none,0,African-American,804,0.452736,0.611761,0.000755,0.00215,0.059099,0.452736,0.045417,0.00046,0.001452,0.36742,0.942857,-0.942857,-0.142857,c14366fbb4b9,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,none,0,Asian,5,0.0,0.645168,0.000429,0.000937,0.142911,0.452736,0.045417,0.00046,0.001452,0.36742,0.942857,-0.942857,-0.142857,c14366fbb4b9,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,none,0,Caucasian,516,0.232558,0.601848,0.000602,0.001557,0.025531,0.452736,0.045417,0.00046,0.001452,0.36742,0.942857,-0.942857,-0.142857,c14366fbb4b9,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,none,0,Hispanic,127,0.181102,0.605384,0.000584,0.001551,0.061097,0.452736,0.045417,0.00046,0.001452,0.36742,0.942857,-0.942857,-0.142857,c14366fbb4b9,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,none,0,Native American,3,0.333333,0.647265,0.000294,0.000697,0.392951,0.452736,0.045417,0.00046,0.001452,0.36742,0.942857,-0.942857,-0.142857,c14366fbb4b9,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,none,0,Other,88,0.170455,0.621796,0.000608,0.001524,0.084583,0.452736,0.045417,0.00046,0.001452,0.36742,0.942857,-0.942857,-0.142857,c14366fbb4b9,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,prune:0.5,0,African-American,804,0.449005,0.615885,0.000754,0.002158,0.061664,0.449005,0.042384,0.000448,0.001432,0.362562,0.942857,-0.828571,-0.142857,c23736a1e666,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,prune:0.5,0,Asian,5,0.0,0.648292,0.000451,0.000982,0.139101,0.449005,0.042384,0.000448,0.001432,0.362562,0.942857,-0.828571,-0.142857,c23736a1e666,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,prune:0.5,0,Caucasian,516,0.215116,0.606469,0.000614,0.001591,0.032017,0.449005,0.042384,0.000448,0.001432,0.362562,0.942857,-0.828571,-0.142857,c23736a1e666,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,prune:0.5,0,Hispanic,127,0.204724,0.609423,0.000628,0.001658,0.06359,0.449005,0.042384,0.000448,0.001432,0.362562,0.942857,-0.828571,-0.142857,c23736a1e666,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,prune:0.5,0,Native American,3,0.333333,0.648853,0.000306,0.000725,0.39458,0.449005,0.042384,0.000448,0.001432,0.362562,0.942857,-0.828571,-0.142857,c23736a1e666,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,prune:0.5,0,Other,88,0.170455,0.62305,0.000623,0.00156,0.086716,0.449005,0.042384,0.000448,0.001432,0.362562,0.942857,-0.828571,-0.142857,c23736a1e666,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,prune:0.9,0,African-American,804,0.0,0.688861,9e-06,1.9e-05,0.077356,0.0,0.0,0.0,0.0,0.066667,-0.308607,nan,nan,29ed83a89876,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,prune:0.9,0,Asian,5,0.0,0.688861,9e-06,1.9e-05,0.053738,0.0,0.0,0.0,0.0,0.066667,-0.308607,nan,nan,29ed83a89876,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,prune:0.9,0,Caucasian,516,0.0,0.688861,9e-06,1.9e-05,0.077769,0.0,0.0,0.0,0.0,0.066667,-0.308607,nan,nan,29ed83a89876,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,prune:0.9,0,Hispanic,127,0.0,0.688861,9e-06,1.9e-05,0.107282,0.0,0.0,0.0,0.0,0.066667,-0.308607,nan,nan,29ed83a89876,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,prune:0.9,0,Native American,3,0.0,0.688861,9e-06,1.9e-05,0.120405,0.0,0.0,0.0,0.0,0.066667,-0.308607,nan,nan,29ed83a89876,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,prune:0.9,0,Other,88,0.0,0.688861,9e-06,1.9e-05,0.067375,0.0,0.0,0.0,0.0,0.066667,-0.308607,nan,nan,29ed83a89876,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,sex,none,1,Female,311,0.221865,0.626073,0.000687,0.001695,0.07586,0.134466,0.018681,0.000136,0.000436,0.050286,nan,nan,nan,4489ae7b79c2,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,sex,none,1,Male,1232,0.356331,0.607392,0.000823,0.002131,0.025574,0.134466,0.018681,0.000136,0.000436,0.050286,nan,nan,nan,4489ae7b79c2,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,sex,prune:0.5,1,Female,311,0.221865,0.629133,0.000687,0.001687,0.063968,0.131219,0.016317,0.000148,0.000487,0.029415,nan,nan,nan,61e7faff99a3,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,sex,prune:0.5,1,Male,1232,0.353084,0.612817,0.000835,0.002174,0.034553,0.131219,0.016317,0.000148,0.000487,0.029415,nan,nan,nan,61e7faff99a3,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,sex,prune:0.9,1,Female,311,0.0,0.688948,1e-05,1.9e-05,0.100511,0.0,0.0,0.0,0.0,0.074199,nan,nan,nan,72b24cb72a66,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,sex,prune:0.9,1,Male,1232,0.0,0.688948,1e-05,1.9e-05,0.026311,0.0,0.0,0.0,0.0,0.074199,nan,nan,nan,72b24cb72a66,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,none,1,African-American,779,0.42362,0.618291,0.000872,0.002257,0.041581,1.0,0.142464,0.000435,0.000653,0.174347,-0.6,-0.257143,0.828571,bbefd9914735,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,none,1,Asian,11,0.0,0.549606,0.000569,0.001603,0.197535,1.0,0.142464,0.000435,0.000653,0.174347,-0.6,-0.257143,0.828571,bbefd9914735,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,none,1,Caucasian,544,0.231618,0.60319,0.000695,0.001766,0.038939,1.0,0.142464,0.000435,0.000653,0.174347,-0.6,-0.257143,0.828571,bbefd9914735,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,none,1,Hispanic,123,0.300813,0.606501,0.000755,0.001963,0.098553,1.0,0.142464,0.000435,0.000653,0.174347,-0.6,-0.257143,0.828571,bbefd9914735,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,none,1,Native American,2,1.0,0.692071,0.001004,0.002018,0.023188,1.0,0.142464,0.000435,0.000653,0.174347,-0.6,-0.257143,0.828571,bbefd9914735,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,none,1,Other,84,0.154762,0.609546,0.000821,0.002039,0.131166,1.0,0.142464,0.000435,0.000653,0.174347,-0.6,-0.257143,0.828571,bbefd9914735,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,prune:0.5,1,African-American,779,0.426187,0.623473,0.000886,0.002307,0.044941,0.409091,0.136665,0.000278,0.000624,0.49231,0.542857,-0.314286,0.828571,bb35544edc8c,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,prune:0.5,1,Asian,11,0.090909,0.554708,0.000608,0.001702,0.108836,0.409091,0.136665,0.000278,0.000624,0.49231,0.542857,-0.314286,0.828571,bb35544edc8c,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,prune:0.5,1,Caucasian,544,0.227941,0.608203,0.000696,0.001769,0.03742,0.409091,0.136665,0.000278,0.000624,0.49231,0.542857,-0.314286,0.828571,bb35544edc8c,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,prune:0.5,1,Hispanic,123,0.276423,0.610381,0.00077,0.002,0.111209,0.409091,0.136665,0.000278,0.000624,0.49231,0.542857,-0.314286,0.828571,bb35544edc8c,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,prune:0.5,1,Native American,2,0.5,0.691373,0.000838,0.001683,0.52973,0.409091,0.136665,0.000278,0.000624,0.49231,0.542857,-0.314286,0.828571,bb35544edc8c,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,prune:0.5,1,Other,84,0.142857,0.613586,0.000844,0.002086,0.125807,0.409091,0.136665,0.000278,0.000624,0.49231,0.542857,-0.314286,0.828571,bb35544edc8c,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,prune:0.9,1,African-American,779,0.0,0.688948,1e-05,1.9e-05,0.057987,0.0,0.0,0.0,0.0,0.331885,-0.802377,nan,nan,53b3deaad60d,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,prune:0.9,1,Asian,11,0.0,0.688948,1e-05,1.9e-05,0.363299,0.0,0.0,0.0,0.0,0.331885,-0.802377,nan,nan,53b3deaad60d,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,prune:0.9,1,Caucasian,544,0.0,0.688948,1e-05,1.9e-05,0.031414,0.0,0.0,0.0,0.0,0.331885,-0.802377,nan,nan,53b3deaad60d,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,prune:0.9,1,Hispanic,123,0.0,0.688948,1e-05,1.9e-05,0.104615,0.0,0.0,0.0,0.0,0.331885,-0.802377,nan,nan,53b3deaad60d,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,prune:0.9,1,Native American,2,0.0,0.688948,1e-05,1.9e-05,0.045792,0.0,0.0,0.0,0.0,0.331885,-0.802377,nan,nan,53b3deaad60d,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,prune:0.9,1,Other,84,0.0,0.688948,1e-05,1.9e-05,0.120875,0.0,0.0,0.0,0.0,0.331885,-0.802377,nan,nan,53b3deaad60d,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,sex,none,2,Female,303,0.207921,0.622075,0.000679,0.001638,0.083989,0.138047,0.015019,0.000105,0.000456,0.051497,nan,nan,nan,00f9ffcd4158,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,sex,none,2,Male,1240,0.345968,0.607056,0.000784,0.002094,0.032493,0.138047,0.015019,0.000105,0.000456,0.051497,nan,nan,nan,00f9ffcd4158,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,sex,prune:0.5,2,Female,303,0.231023,0.62581,0.000695,0.00167,0.098687,0.107687,0.012565,9.7e-05,0.000439,0.06352,nan,nan,nan,08f33af5ab44,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,sex,prune:0.5,2,Male,1240,0.33871,0.613245,0.000792,0.002109,0.035167,0.107687,0.012565,9.7e-05,0.000439,0.06352,nan,nan,nan,08f33af5ab44,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,sex,prune:0.9,2,Female,303,0.0,0.688942,1.7e-05,3.4e-05,0.117546,0.0,0.0,0.0,0.0,0.087855,nan,nan,nan,653fe6b599ed,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,sex,prune:0.9,2,Male,1240,0.0,0.688942,1.7e-05,3.4e-05,0.029691,0.0,0.0,0.0,0.0,0.087855,nan,nan,nan,653fe6b599ed,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,none,2,African-American,769,0.426528,0.612479,0.000863,0.002347,0.066233,0.801484,0.082041,0.000489,0.003439,0.324255,-0.714286,0.6,-0.142857,69615063bca0,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,none,2,Asian,6,0.333333,0.530438,0.000831,0.002348,0.256475,0.801484,0.082041,0.000489,0.003439,0.324255,-0.714286,0.6,-0.142857,69615063bca0,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,none,2,Caucasian,539,0.198516,0.608398,0.000676,0.001661,0.013322,0.801484,0.082041,0.000489,0.003439,0.324255,-0.714286,0.6,-0.142857,69615063bca0,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,none,2,Hispanic,137,0.233577,0.608797,0.000632,0.001642,0.050885,0.801484,0.082041,0.000489,0.003439,0.324255,-0.714286,0.6,-0.142857,69615063bca0,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,none,2,Native American,3,1.0,0.545649,0.001112,0.004998,0.337578,0.801484,0.082041,0.000489,0.003439,0.324255,-0.714286,0.6,-0.142857,69615063bca0,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,none,2,Other,89,0.224719,0.607763,0.000623,0.001559,0.093198,0.801484,0.082041,0.000489,0.003439,0.324255,-0.714286,0.6,-0.142857,69615063bca0,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,prune:0.5,2,African-American,769,0.425228,0.617924,0.000872,0.002372,0.067289,0.5,0.084853,0.000502,0.003609,0.247831,-0.028571,-0.085714,0.142857,c1ad7cf8e4b8,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
