dataset,model,sensitive,compression,group,top_k,top_features,top_importances,seed,config_hash,python,versions
compas,mlp,race,prune:0.5,Caucasian,3,priors_count|age|juv_other_count,0.088482|0.043430|0.019514,2,52da0dbf87e4,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.5,Other,3,priors_count|age|juv_other_count,0.106104|0.044525|0.028078,2,52da0dbf87e4,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.5,Hispanic,3,priors_count|age|juv_other_count,0.110397|0.041317|0.019527,2,52da0dbf87e4,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.5,Asian,3,priors_count|age|juv_other_count,0.106087|0.064437|0.029105,2,52da0dbf87e4,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.5,Native American,3,priors_count|juv_fel_count|age,0.135706|0.095320|0.090545,2,52da0dbf87e4,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.7,African-American,3,priors_count|age|juv_fel_count,0.052248|0.048269|0.013091,2,f8a821bde16c,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.7,Caucasian,3,priors_count|age|juv_fel_count,0.046895|0.034527|0.007520,2,f8a821bde16c,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.7,Other,3,priors_count|age|juv_fel_count,0.054472|0.037297|0.010254,2,f8a821bde16c,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.7,Hispanic,3,priors_count|age|juv_fel_count,0.057062|0.036359|0.009951,2,f8a821bde16c,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.7,Asian,3,priors_count|age|juv_fel_count,0.060229|0.032215|0.005576,2,f8a821bde16c,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.7,Native American,3,juv_fel_count|priors_count|age,0.107519|0.055170|0.054820,2,f8a821bde16c,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.9,African-American,3,juv_misd_count|juv_fel_count|juv_other_count,0.001091|0.000383|0.000381,2,4cb02e166dc5,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.9,Caucasian,3,age|juv_misd_count|juv_other_count,0.000233|0.000063|0.000036,2,4cb02e166dc5,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.9,Other,3,juv_misd_count|age|juv_fel_count,0.003012|0.000420|0.000080,2,4cb02e166dc5,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.9,Hispanic,3,juv_other_count|priors_count|juv_fel_count,0.000156|0.000156|0.000066,2,4cb02e166dc5,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.9,Asian,3,age|juv_fel_count|juv_misd_count,0.000000|0.000000|0.000000,2,4cb02e166dc5,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.9,Native American,3,age|juv_fel_count|juv_misd_count,0.000000|0.000000|0.000000,2,4cb02e166dc5,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,none,Male,3,priors_count|age|juv_other_count,0.180056|0.109358|0.019343,3,3f5f1d06b400,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,none,Female,3,priors_count|age|juv_misd_count,0.196059|0.091792|0.015667,3,3f5f1d06b400,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,prune:0.3,Male,3,priors_count|age|juv_other_count,0.176802|0.097089|0.017975,3,f36cd5831e4b,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,prune:0.3,Female,3,priors_count|age|juv_misd_count,0.188033|0.082619|0.013866,3,f36cd5831e4b,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,prune:0.5,Male,3,priors_count|age|juv_other_count,0.132209|0.064208|0.018741,3,fe7da76ace57,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,prune:0.5,Female,3,priors_count|age|juv_misd_count,0.141738|0.059059|0.014006,3,fe7da76ace57,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,prune:0.7,Male,3,priors_count|age|juv_other_count,0.069160|0.036012|0.008995,3,bd43c720cff1,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,prune:0.7,Female,3,priors_count|age|juv_other_count,0.077312|0.035921|0.006949,3,bd43c720cff1,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,prune:0.9,Male,3,age|priors_count|juv_misd_count,0.008973|0.003367|0.000849,3,93a223997aa0,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,prune:0.9,Female,3,age|priors_count|juv_misd_count,0.007408|0.004551|0.001068,3,93a223997aa0,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,none,Caucasian,3,priors_count|age|juv_other_count,0.169328|0.098070|0.014694,3,3bcbcbb99cee,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,none,African-American,3,priors_count|age|juv_other_count,0.189447|0.114596|0.021751,3,3bcbcbb99cee,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,none,Other,3,priors_count|age|juv_other_count,0.211192|0.087353|0.016790,3,3bcbcbb99cee,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,none,Hispanic,3,priors_count|age|juv_other_count,0.187421|0.094130|0.016250,3,3bcbcbb99cee,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,none,Native American,3,priors_count|age|juv_other_count,0.160787|0.117257|0.012022,3,3bcbcbb99cee,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,none,Asian,3,priors_count|age|juv_other_count,0.212538|0.039921|0.006082,3,3bcbcbb99cee,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.3,Caucasian,3,priors_count|age|juv_other_count,0.166673|0.088146|0.014364,3,3cac8ae2444e,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.3,African-American,3,priors_count|age|juv_other_count,0.184862|0.101217|0.019418,3,3cac8ae2444e,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.3,Other,3,priors_count|age|juv_other_count,0.202286|0.079233|0.015515,3,3cac8ae2444e,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.3,Hispanic,3,priors_count|age|juv_other_count,0.181337|0.083806|0.014323,3,3cac8ae2444e,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.3,Native American,3,priors_count|age|juv_fel_count,0.168562|0.119896|0.023486,3,3cac8ae2444e,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.3,Asian,3,priors_count|age|juv_other_count,0.201939|0.036990|0.004143,3,3cac8ae2444e,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.5,Caucasian,3,priors_count|age|juv_other_count,0.132506|0.063722|0.015965,3,28516efef7c6,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.5,African-American,3,priors_count|age|juv_misd_count,0.132429|0.064677|0.021074,3,28516efef7c6,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.5,Other,3,priors_count|age|juv_misd_count,0.155717|0.054732|0.018351,3,28516efef7c6,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.5,Hispanic,3,priors_count|age|juv_other_count,0.140113|0.056398|0.013395,3,28516efef7c6,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.5,Native American,3,age|priors_count|juv_other_count,0.082737|0.069934|0.006727,3,28516efef7c6,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.5,Asian,3,priors_count|age|juv_fel_count,0.181911|0.029134|0.005776,3,28516efef7c6,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.7,Caucasian,3,priors_count|age|juv_other_count,0.071348|0.035547|0.006712,3,2cf7f5871039,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.7,African-American,3,priors_count|age|juv_other_count,0.068548|0.036858|0.010060,3,2cf7f5871039,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.7,Other,3,priors_count|age|juv_other_count,0.084357|0.035819|0.011123,3,2cf7f5871039,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.7,Hispanic,3,priors_count|age|juv_other_count,0.075729|0.033757|0.005895,3,2cf7f5871039,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.7,Native American,3,priors_count|juv_fel_count|age,0.042680|0.042628|0.018702,3,2cf7f5871039,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.7,Asian,3,priors_count|age|juv_other_count,0.093067|0.014047|0.002624,3,2cf7f5871039,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.9,Caucasian,3,age|priors_count|juv_misd_count,0.006928|0.003198|0.000787,3,d0921f8f9506,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.9,African-American,3,age|priors_count|juv_misd_count,0.010082|0.003729|0.000942,3,d0921f8f9506,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.9,Other,3,age|priors_count|juv_misd_count,0.007174|0.004962|0.001161,3,d0921f8f9506,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.9,Hispanic,3,age|priors_count|juv_misd_count,0.007846|0.003974|0.000957,3,d0921f8f9506,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.9,Native American,3,age|juv_fel_count|juv_misd_count,0.009206|0.000000|0.000000,3,d0921f8f9506,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.9,Asian,3,priors_count|age|juv_fel_count,0.002732|0.002401|0.000000,3,d0921f8f9506,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,none,Male,3,priors_count|age|juv_other_count,0.179643|0.109591|0.031344,4,6e29b603183d,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,none,Female,3,priors_count|age|juv_other_count,0.193103|0.100289|0.030429,4,6e29b603183d,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,prune:0.3,Male,3,priors_count|age|juv_other_count,0.163426|0.098051|0.025666,4,69bb4a018337,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,prune:0.3,Female,3,priors_count|age|juv_other_count,0.177955|0.089190|0.026556,4,69bb4a018337,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,prune:0.5,Male,3,priors_count|age|juv_other_count,0.129499|0.087956|0.028786,4,e20cc7a99500,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,prune:0.5,Female,3,priors_count|age|juv_other_count,0.137454|0.082350|0.027574,4,e20cc7a99500,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,prune:0.7,Male,3,age|priors_count|juv_other_count,0.039899|0.037325|0.015260,4,c7717b7ffe18,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,prune:0.7,Female,3,priors_count|age|juv_other_count,0.044314|0.036743|0.015419,4,c7717b7ffe18,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,prune:0.9,Male,3,priors_count|age|juv_other_count,0.007595|0.005363|0.001541,4,5392b916d63b,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,prune:0.9,Female,3,priors_count|age|juv_other_count,0.007851|0.003866|0.000452,4,5392b916d63b,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,none,African-American,3,priors_count|age|juv_other_count,0.189231|0.122258|0.035919,4,f2fa45b345d5,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,none,Caucasian,3,priors_count|age|juv_other_count,0.166507|0.098686|0.025681,4,f2fa45b345d5,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,none,Hispanic,3,priors_count|age|juv_other_count,0.196471|0.082686|0.026658,4,f2fa45b345d5,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,none,Other,3,priors_count|age|juv_other_count,0.186482|0.067072|0.026616,4,f2fa45b345d5,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,none,Asian,3,priors_count|age|juv_other_count,0.190262|0.149984|0.041100,4,f2fa45b345d5,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,none,Native American,3,priors_count|age|juv_other_count,0.139469|0.078608|0.018279,4,f2fa45b345d5,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.3,African-American,3,priors_count|age|juv_other_count,0.170271|0.108096|0.029045,4,f0d3c61321f7,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.3,Caucasian,3,priors_count|age|juv_other_count,0.154146|0.089052|0.022089,4,f0d3c61321f7,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.3,Hispanic,3,priors_count|age|juv_other_count,0.181210|0.076403|0.023643,4,f0d3c61321f7,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.3,Other,3,priors_count|age|juv_other_count,0.173519|0.061882|0.020376,4,f0d3c61321f7,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.3,Asian,3,priors_count|age|juv_other_count,0.181213|0.136305|0.042888,4,f0d3c61321f7,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.3,Native American,3,priors_count|age|juv_other_count,0.133962|0.065886|0.019381,4,f0d3c61321f7,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.5,African-American,3,priors_count|age|juv_other_count,0.134897|0.095210|0.031684,4,928993d4f588,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.5,Caucasian,3,priors_count|age|juv_other_count,0.122143|0.081506|0.025779,4,928993d4f588,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.5,Hispanic,3,priors_count|age|juv_other_count,0.139891|0.075038|0.025089,4,928993d4f588,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.5,Other,3,priors_count|age|juv_other_count,0.132683|0.058839|0.020204,4,928993d4f588,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.5,Asian,3,priors_count|age|juv_other_count,0.136732|0.129353|0.053022,4,928993d4f588,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.5,Native American,3,priors_count|age|juv_other_count,0.113394|0.062326|0.008129,4,928993d4f588,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.7,African-American,3,age|priors_count|juv_other_count,0.046599|0.036727|0.016997,4,04cabd4e4f05,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.7,Caucasian,3,priors_count|age|juv_other_count,0.038051|0.032028|0.013381,4,04cabd4e4f05,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.7,Hispanic,3,priors_count|age|juv_other_count,0.046268|0.033637|0.014170,4,04cabd4e4f05,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.7,Other,3,priors_count|age|juv_other_count,0.045266|0.024188|0.012280,4,04cabd4e4f05,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.7,Asian,3,priors_count|age|juv_other_count,0.053795|0.050599|0.020150,4,04cabd4e4f05,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.7,Native American,3,priors_count|age|juv_other_count,0.042144|0.030226|0.012449,4,04cabd4e4f05,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.9,African-American,3,priors_count|age|juv_other_count,0.008337|0.004924|0.001917,4,ad1358199a2a,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.9,Caucasian,3,priors_count|age|juv_other_count,0.007157|0.005743|0.000830,4,ad1358199a2a,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.9,Hispanic,3,priors_count|age|juv_other_count,0.006672|0.004076|0.000594,4,ad1358199a2a,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.9,Other,3,priors_count|age|juv_other_count,0.006181|0.004476|0.000429,4,ad1358199a2a,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.9,Asian,3,age|priors_count|juv_other_count,0.005548|0.003243|0.000830,4,ad1358199a2a,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.9,Native American,3,age|juv_fel_count|juv_misd_count,0.000000|0.000000|0.000000,4,ad1358199a2a,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,none,Male,3,priors_count|age|juv_other_count,0.172600|0.101825|0.026929,5,74f1e96c6262,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,none,Female,3,priors_count|age|juv_other_count,0.187131|0.091682|0.026616,5,74f1e96c6262,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,prune:0.3,Male,3,priors_count|age|juv_other_count,0.149226|0.091619|0.025906,5,59a8ba1f381f,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,prune:0.3,Female,3,priors_count|age|juv_other_count,0.157478|0.082827|0.023318,5,59a8ba1f381f,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
